city,date,predicted_mean_c,predicted_spill_c,strategy,resolved_c,resolved_unit,deviation_c,win_loss,bucket_label
"Shanghai, CN",2026-09-12,27.1,26,sigma,28.0,C,-0.9,LOSS,28.0°C
"Shenzhen, CN",2026-09-12,32.1,32,mean,34.0,C,-1.9,LOSS,34.0°C
"Shenzhen, CN",2026-09-12,32.1,32,modifisert,34.0,C,-1.9,LOSS,34.0°C
"Shenzhen, CN",2026-09-12,32.1,31,p5,34.0,C,-1.9,LOSS,34.0°C
"Shenzhen, CN",2026-09-12,32.1,31,sigma,34.0,C,-1.9,LOSS,34.0°C
"Singapore, SG",2026-09-12,30.8,31,mean,32.0,C,-1.2,LOSS,32.0°C
"Singapore, SG",2026-09-12,30.8,33,modifisert,32.0,C,-1.2,LOSS,32.0°C
"Singapore, SG",2026-09-12,30.8,29,p5,32.0,C,-1.2,LOSS,32.0°C
"Singapore, SG",2026-09-12,30.8,29,sigma,32.0,C,-1.2,LOSS,32.0°C
"Taipei, TW",2026-09-12,31.0,32,mean,32.0,C,-1.0,WIN,32.0°C
"Taipei, TW",2026-09-12,31.0,34,modifisert,32.0,C,-1.0,LOSS,32.0°C
"Taipei, TW",2026-09-12,31.0,30,p5,32.0,C,-1.0,LOSS,32.0°C
"Taipei, TW",2026-09-12,31.0,31,sigma,32.0,C,-1.0,LOSS,32.0°C
"Tel Aviv, IL",2026-09-12,32.4,33,mean,32.0,C,0.4,LOSS,32.0°C
"Tel Aviv, IL",2026-09-12,32.4,32,modifisert,32.0,C,0.4,WIN,32.0°C
"Tel Aviv, IL",2026-09-12,32.4,31,p5,32.0,C,0.4,LOSS,32.0°C
"Tel Aviv, IL",2026-09-12,32.4,32,sigma,32.0,C,0.4,WIN,32.0°C
"Tokyo, JP",2026-09-12,24.2,25,mean,23.0,C,1.2,LOSS,23.0°C
"Tokyo, JP",2026-09-12,24.2,24,modifisert,23.0,C,1.2,LOSS,23.0°C
"Tokyo, JP",2026-09-12,24.2,23,p5,23.0,C,1.2,WIN,23.0°C
"Tokyo, JP",2026-09-12,24.2,25,sigma,23.0,C,1.2,LOSS,23.0°C
"Toronto, CA",2026-09-12,24.8,25,mean,25.0,C,-0.2,WIN,25.0°C
"Toronto, CA",2026-09-12,24.8,25,modifisert,25.0,C,-0.2,WIN,25.0°C
"Toronto, CA",2026-09-12,24.8,22,p5,25.0,C,-0.2,LOSS,25.0°C
"Toronto, CA",2026-09-12,24.8,23,sigma,25.0,C,-0.2,LOSS,25.0°C
"Warsaw, PL",2026-09-12,18.3,19,mean,19.0,C,-0.7,WIN,19.0°C
"Warsaw, PL",2026-09-12,18.3,18,modifisert,19.0,C,-0.7,LOSS,19.0°C
"Warsaw, PL",2026-09-12,18.3,18,p5,19.0,C,-0.7,LOSS,19.0°C
"Warsaw, PL",2026-09-12,18.3,18,sigma,19.0,C,-0.7,LOSS,19.0°C
"Wellington, NZ",2026-09-12,12.4,13,mean,14.0,C,-1.6,LOSS,14.0°C
"Wellington, NZ",2026-09-12,12.4,13,modifisert,14.0,C,-1.6,LOSS,14.0°C
"Wellington, NZ",2026-09-12,12.4,12,p5,14.0,C,-1.6,LOSS,14.0°C
"Wellington, NZ",2026-09-12,12.4,13,sigma,14.0,C,-1.6,LOSS,14.0°C
"Wuhan, CN",2026-09-12,30.2,31,mean,31.0,C,-0.8,WIN,31.0°C
"Wuhan, CN",2026-09-12,30.2,31,modifisert,31.0,C,-0.8,WIN,31.0°C
"Wuhan, CN",2026-09-12,30.2,30,p5,31.0,C,-0.8,LOSS,31.0°C
"Wuhan, CN",2026-09-12,30.2,30,sigma,31.0,C,-0.8,LOSS,31.0°C
"Zhengzhou, CN",2026-09-12,25.8,27,mean,27.0,C,-1.2,WIN,27.0°C
"Zhengzhou, CN",2026-09-12,25.8,27,modifisert,27.0,C,-1.2,WIN,27.0°C
"Zhengzhou, CN",2026-09-12,25.8,26,p5,27.0,C,-1.2,LOSS,27.0°C
"Zhengzhou, CN",2026-09-12,25.8,26,sigma,27.0,C,-1.2,LOSS,27.0°C
"Amsterdam, NL",2026-09-13,20.0,21,mean,21.0,C,-1.0,WIN,21.0°C
"Amsterdam, NL",2026-09-13,20.0,21,modifisert,21.0,C,-1.0,WIN,21.0°C
"Amsterdam, NL",2026-09-13,20.0,20,p5,21.0,C,-1.0,LOSS,21.0°C
"Amsterdam, NL",2026-09-13,20.0,20,sigma,21.0,C,-1.0,LOSS,21.0°C
"Ankara, TR",2026-09-13,31.9,32,mean,33.0,C,-1.1,LOSS,33.0°C
"Ankara, TR",2026-09-13,31.9,33,modifisert,33.0,C,-1.1,WIN,33.0°C
"Ankara, TR",2026-09-13,31.9,31,p5,33.0,C,-1.1,LOSS,33.0°C
"Ankara, TR",2026-09-13,31.9,31,sigma,33.0,C,-1.1,LOSS,33.0°C
"Atlanta, US",2026-09-13,31.8,32,mean,32.5,F,-0.7,LOSS,90-91°F
"Atlanta, US",2026-09-13,31.8,34,modifisert,32.5,F,-0.7,LOSS,90-91°F
"Atlanta, US",2026-09-13,31.8,31,p5,32.5,F,-0.7,LOSS,90-91°F
"Atlanta, US",2026-09-13,31.8,31,sigma,32.5,F,-0.7,LOSS,90-91°F
"Austin, US",2026-09-13,35.7,37,mean,38.06,F,-2.36,LOSS,100-101°F
"Austin, US",2026-09-13,35.7,37,modifisert,38.06,F,-2.36,LOSS,100-101°F
"Austin, US",2026-09-13,35.7,34,p5,38.06,F,-2.36,LOSS,100-101°F
"Austin, US",2026-09-13,35.7,34,sigma,38.06,F,-2.36,LOSS,100-101°F
"Beijing, CN",2026-09-13,29.7,31,mean,31.0,C,-1.3,WIN,31.0°C
"Beijing, CN",2026-09-13,29.7,30,modifisert,31.0,C,-1.3,LOSS,31.0°C
"Beijing, CN",2026-09-13,29.7,30,p5,31.0,C,-1.3,LOSS,31.0°C
"Beijing, CN",2026-09-13,29.7,30,sigma,31.0,C,-1.3,LOSS,31.0°C
"Buenos Aires, AR",2026-09-13,11.5,12,mean,13.0,C,-1.5,LOSS,13.0°C
"Buenos Aires, AR",2026-09-13,11.5,12,modifisert,13.0,C,-1.5,LOSS,13.0°C
"Buenos Aires, AR",2026-09-13,11.5,11,p5,13.0,C,-1.5,LOSS,13.0°C
"Buenos Aires, AR",2026-09-13,11.5,11,sigma,13.0,C,-1.5,LOSS,13.0°C
"Busan, KR",2026-09-13,30.1,32,mean,30.0,C,0.1,LOSS,30.0°C
"Busan, KR",2026-09-13,30.1,32,modifisert,30.0,C,0.1,LOSS,30.0°C
"Busan, KR",2026-09-13,30.1,29,p5,30.0,C,0.1,LOSS,30.0°C
"Busan, KR",2026-09-13,30.1,30,sigma,30.0,C,0.1,WIN,30.0°C
"Cape Town, ZA",2026-09-13,24.3,24,mean,25.0,C,-0.7,LOSS,25.0°C
"Cape Town, ZA",2026-09-13,24.3,25,modifisert,25.0,C,-0.7,WIN,25.0°C
"Cape Town, ZA",2026-09-13,24.3,21,p5,25.0,C,-0.7,LOSS,25.0°C
"Cape Town, ZA",2026-09-13,24.3,22,sigma,25.0,C,-0.7,LOSS,25.0°C
"Chengdu, CN",2026-09-13,23.8,25,mean,26.0,C,-2.2,LOSS,26.0°C
"Chengdu, CN",2026-09-13,23.8,25,modifisert,26.0,C,-2.2,LOSS,26.0°C
"Chengdu, CN",2026-09-13,23.8,23,p5,26.0,C,-2.2,LOSS,26.0°C
"Chengdu, CN",2026-09-13,23.8,24,sigma,26.0,C,-2.2,LOSS,26.0°C
"Chicago, US",2026-09-13,22.9,23,mean,23.61,F,-0.71,LOSS,74-75°F
"Chicago, US",2026-09-13,22.9,22,modifisert,23.61,F,-0.71,LOSS,74-75°F
"Chicago, US",2026-09-13,22.9,22,p5,23.61,F,-0.71,LOSS,74-75°F
"Chicago, US",2026-09-13,22.9,22,sigma,23.61,F,-0.71,LOSS,74-75°F
"Chongqing, CN",2026-09-13,25.6,26,mean,27.0,C,-1.4,LOSS,27.0°C
"Chongqing, CN",2026-09-13,25.6,27,modifisert,27.0,C,-1.4,WIN,27.0°C
"Chongqing, CN",2026-09-13,25.6,24,p5,27.0,C,-1.4,LOSS,27.0°C
"Chongqing, CN",2026-09-13,25.6,25,sigma,27.0,C,-1.4,LOSS,27.0°C
"Dallas, US",2026-09-13,37.5,37,mean,36.94,F,0.56,WIN,98-99°F
"Dallas, US",2026-09-13,37.5,37,modifisert,36.94,F,0.56,WIN,98-99°F
"Dallas, US",2026-09-13,37.5,35,p5,36.94,F,0.56,LOSS,98-99°F
"Dallas, US",2026-09-13,37.5,37,sigma,36.94,F,0.56,WIN,98-99°F
"Denver, US",2026-09-13,33.2,34,mean,34.72,F,-1.52,LOSS,94-95°F
"Denver, US",2026-09-13,33.2,35,modifisert,34.72,F,-1.52,WIN,94-95°F
"Denver, US",2026-09-13,33.2,32,p5,34.72,F,-1.52,LOSS,94-95°F
"Denver, US",2026-09-13,33.2,33,sigma,34.72,F,-1.52,LOSS,94-95°F
"Guangzhou, CN",2026-09-13,31.6,33,mean,34.0,C,-2.4,LOSS,34.0°C
"Guangzhou, CN",2026-09-13,31.6,34,modifisert,34.0,C,-2.4,WIN,34.0°C
"Guangzhou, CN",2026-09-13,31.6,31,p5,34.0,C,-2.4,LOSS,34.0°C
"Guangzhou, CN",2026-09-13,31.6,32,sigma,34.0,C,-2.4,LOSS,34.0°C
"Helsinki, FI",2026-09-13,15.7,16,mean,16.0,C,-0.3,WIN,16.0°C
"Helsinki, FI",2026-09-13,15.7,16,modifisert,16.0,C,-0.3,WIN,16.0°C
"Helsinki, FI",2026-09-13,15.7,15,p5,16.0,C,-0.3,LOSS,16.0°C
"Helsinki, FI",2026-09-13,15.7,15,sigma,16.0,C,-0.3,LOSS,16.0°C
"Hong Kong, HK",2026-09-13,28.0,29,mean,31.0,C,-3.0,LOSS,31.0°C
"Hong Kong, HK",2026-09-13,28.0,29,modifisert,31.0,C,-3.0,LOSS,31.0°C
"Hong Kong, HK",2026-09-13,28.0,28,p5,31.0,C,-3.0,LOSS,31.0°C
"Hong Kong, HK",2026-09-13,28.0,28,sigma,31.0,C,-3.0,LOSS,31.0°C
"Houston, US",2026-09-13,33.2,34,mean,33.61,F,-0.41,LOSS,92-93°F
"Houston, US",2026-09-13,33.2,33,modifisert,33.61,F,-0.41,LOSS,92-93°F
"Houston, US",2026-09-13,33.2,32,p5,33.61,F,-0.41,LOSS,92-93°F
"Houston, US",2026-09-13,33.2,33,sigma,33.61,F,-0.41,LOSS,92-93°F
"Istanbul, TR",2026-09-13,22.1,21,mean,22.0,C,0.1,LOSS,22.0°C
"Istanbul, TR",2026-09-13,22.1,23,modifisert,22.0,C,0.1,LOSS,22.0°C
"Istanbul, TR",2026-09-13,22.1,20,p5,22.0,C,0.1,LOSS,22.0°C
"Istanbul, TR",2026-09-13,22.1,21,sigma,22.0,C,0.1,LOSS,22.0°C
"Jeddah, SA",2026-09-13,36.9,36,mean,37.0,C,-0.1,LOSS,37.0°C
"Jeddah, SA",2026-09-13,36.9,37,modifisert,37.0,C,-0.1,WIN,37.0°C
"Jeddah, SA",2026-09-13,36.9,33,p5,37.0,C,-0.1,LOSS,37.0°C
"Jeddah, SA",2026-09-13,36.9,34,sigma,37.0,C,-0.1,LOSS,37.0°C
"Jinan, CN",2026-09-13,31.0,31,mean,,C,,WIN,26°C or higher
"Jinan, CN",2026-09-13,31.0,30,modifisert,,C,,WIN,26°C or higher
"Jinan, CN",2026-09-13,31.0,29,p5,,C,,WIN,26°C or higher
"Jinan, CN",2026-09-13,31.0,31,sigma,,C,,WIN,26°C or higher
"Karachi, PK",2026-09-13,38.7,39,mean,40.0,C,-1.3,LOSS,40.0°C
"Karachi, PK",2026-09-13,38.6,44,modifisert,40.0,C,-1.4,LOSS,40.0°C
"Karachi, PK",2026-09-13,38.7,35,p5,40.0,C,-1.3,LOSS,40.0°C
"Karachi, PK",2026-09-13,38.7,36,sigma,40.0,C,-1.3,LOSS,40.0°C
"Kuala Lumpur, MY",2026-09-13,31.7,31,mean,33.0,C,-1.3,LOSS,33.0°C
"Kuala Lumpur, MY",2026-09-13,31.7,33,modifisert,33.0,C,-1.3,WIN,33.0°C
"Kuala Lumpur, MY",2026-09-13,31.7,30,p5,33.0,C,-1.3,LOSS,33.0°C
"Kuala Lumpur, MY",2026-09-13,31.7,30,sigma,33.0,C,-1.3,LOSS,33.0°C
"London, UK",2026-09-13,22.4,23,mean,23.0,C,-0.6,WIN,23.0°C
"London, UK",2026-09-13,22.4,23,modifisert,23.0,C,-0.6,WIN,23.0°C
"London, UK",2026-09-13,22.4,21,p5,23.0,C,-0.6,LOSS,23.0°C
"London, UK",2026-09-13,22.4,22,sigma,23.0,C,-0.6,LOSS,23.0°C
"Los Angeles, US",2026-09-13,27.2,28,mean,25.83,F,1.37,LOSS,78-79°F
"Los Angeles, US",2026-09-13,27.2,25,modifisert,25.83,F,1.37,LOSS,78-79°F
"Los Angeles, US",2026-09-13,27.2,24,p5,25.83,F,1.37,LOSS,78-79°F
"Los Angeles, US",2026-09-13,27.2,27,sigma,25.83,F,1.37,LOSS,78-79°F
"Lucknow, IN",2026-09-13,32.6,33,mean,33.0,C,-0.4,WIN,33.0°C
"Lucknow, IN",2026-09-13,32.7,33,modifisert,33.0,C,-0.3,WIN,33.0°C
"Lucknow, IN",2026-09-13,32.6,32,p5,33.0,C,-0.4,LOSS,33.0°C
"Lucknow, IN",2026-09-13,32.6,32,sigma,33.0,C,-0.4,LOSS,33.0°C
"Madrid, ES",2026-09-13,31.8,32,mean,33.0,C,-1.2,LOSS,33.0°C
"Madrid, ES",2026-09-13,31.8,33,modifisert,33.0,C,-1.2,WIN,33.0°C
"Madrid, ES",2026-09-13,31.8,31,p5,33.0,C,-1.2,LOSS,33.0°C
"Madrid, ES",2026-09-13,31.8,31,sigma,33.0,C,-1.2,LOSS,33.0°C
"Manila, PH",2026-09-13,30.6,32,mean,32.0,C,-1.4,WIN,32.0°C
"Manila, PH",2026-09-13,30.6,31,modifisert,32.0,C,-1.4,LOSS,32.0°C
"Manila, PH",2026-09-13,30.6,30,p5,32.0,C,-1.4,LOSS,32.0°C
"Manila, PH",2026-09-13,30.6,30,sigma,32.0,C,-1.4,LOSS,32.0°C
"Mexico City, MX",2026-09-13,24.5,26,mean,25.0,C,-0.5,LOSS,25.0°C
"Mexico City, MX",2026-09-13,24.5,25,modifisert,25.0,C,-0.5,WIN,25.0°C
"Mexico City, MX",2026-09-13,24.5,23,p5,25.0,C,-0.5,LOSS,25.0°C
"Mexico City, MX",2026-09-13,24.5,25,sigma,25.0,C,-0.5,WIN,25.0°C
"Miami, US",2026-09-13,31.3,32,mean,32.5,F,-1.2,LOSS,90-91°F
"Miami, US",2026-09-13,31.3,32,modifisert,32.5,F,-1.2,LOSS,90-91°F
"Miami, US",2026-09-13,31.3,30,p5,32.5,F,-1.2,LOSS,90-91°F
"Miami, US",2026-09-13,31.3,31,sigma,32.5,F,-1.2,LOSS,90-91°F
"Milan, IT",2026-09-13,25.3,26,mean,26.0,C,-0.7,WIN,26.0°C
"Milan, IT",2026-09-13,25.3,27,modifisert,26.0,C,-0.7,LOSS,26.0°C
"Milan, IT",2026-09-13,25.3,25,p5,26.0,C,-0.7,LOSS,26.0°C
"Milan, IT",2026-09-13,25.3,25,sigma,26.0,C,-0.7,LOSS,26.0°C
"Moscow, RU",2026-09-13,16.0,16,mean,18.0,C,-2.0,LOSS,18.0°C
"Moscow, RU",2026-09-13,16.0,16,modifisert,18.0,C,-2.0,LOSS,18.0°C
"Moscow, RU",2026-09-13,16.0,15,p5,18.0,C,-2.0,LOSS,18.0°C
"Moscow, RU",2026-09-13,16.0,16,sigma,18.0,C,-2.0,LOSS,18.0°C
"Munich, DE",2026-09-13,22.2,24,mean,23.0,C,-0.8,LOSS,23.0°C
"Munich, DE",2026-09-13,22.2,24,modifisert,23.0,C,-0.8,LOSS,23.0°C
"Munich, DE",2026-09-13,22.2,22,p5,23.0,C,-0.8,LOSS,23.0°C
"Munich, DE",2026-09-13,22.2,22,sigma,23.0,C,-0.8,LOSS,23.0°C
"New York, US",2026-09-13,25.7,26,mean,26.94,F,-1.24,LOSS,80-81°F
"New York, US",2026-09-13,25.7,26,modifisert,26.94,F,-1.24,LOSS,80-81°F
"New York, US",2026-09-13,25.7,24,p5,26.94,F,-1.24,LOSS,80-81°F
"New York, US",2026-09-13,25.7,25,sigma,26.94,F,-1.24,LOSS,80-81°F
"Panama City, PA",2026-09-13,29.3,30,mean,32.0,C,-2.7,LOSS,32.0°C
"Panama City, PA",2026-09-13,29.3,31,modifisert,32.0,C,-2.7,LOSS,32.0°C
"Panama City, PA",2026-09-13,29.3,29,p5,32.0,C,-2.7,LOSS,32.0°C
"Panama City, PA",2026-09-13,29.3,29,sigma,32.0,C,-2.7,LOSS,32.0°C
"Paris, FR",2026-09-13,24.9,26,mean,27.0,C,-2.1,LOSS,27.0°C
"Paris, FR",2026-09-13,24.9,25,modifisert,27.0,C,-2.1,LOSS,27.0°C
"Paris, FR",2026-09-13,24.9,24,p5,27.0,C,-2.1,LOSS,27.0°C
"Paris, FR",2026-09-13,24.9,24,sigma,27.0,C,-2.1,LOSS,27.0°C
"Qingdao, CN",2026-09-13,27.2,27,mean,28.0,C,-0.8,LOSS,28.0°C
"Qingdao, CN",2026-09-13,27.2,28,modifisert,28.0,C,-0.8,WIN,28.0°C
"Qingdao, CN",2026-09-13,27.2,26,p5,28.0,C,-0.8,LOSS,28.0°C
"Qingdao, CN",2026-09-13,27.2,26,sigma,28.0,C,-0.8,LOSS,28.0°C
"San Francisco, US",2026-09-13,20.7,21,mean,21.39,F,-0.69,LOSS,70-71°F
"San Francisco, US",2026-09-13,20.7,22,modifisert,21.39,F,-0.69,LOSS,70-71°F
"San Francisco, US",2026-09-13,20.7,19,p5,21.39,F,-0.69,LOSS,70-71°F
"San Francisco, US",2026-09-13,20.7,19,sigma,21.39,F,-0.69,LOSS,70-71°F
"Sao Paulo, BR",2026-09-13,16.4,17,mean,16.0,C,0.4,LOSS,16.0°C
"Sao Paulo, BR",2026-09-13,16.4,17,modifisert,16.0,C,0.4,LOSS,16.0°C
"Sao Paulo, BR",2026-09-13,16.4,16,p5,16.0,C,0.4,WIN,16.0°C
"Sao Paulo, BR",2026-09-13,16.4,16,sigma,16.0,C,0.4,WIN,16.0°C
"Seattle, US",2026-09-13,15.5,15,mean,15.83,F,-0.33,LOSS,60-61°F
"Seattle, US",2026-09-13,15.6,16,modifisert,15.83,F,-0.23,WIN,60-61°F
"Seattle, US",2026-09-13,15.5,14,p5,15.83,F,-0.33,LOSS,60-61°F
"Seattle, US",2026-09-13,15.5,14,sigma,15.83,F,-0.33,LOSS,60-61°F
"Seoul (Incheon), KR",2026-09-13,23.9,25,mean,24.0,C,-0.1,LOSS,24.0°C
"Seoul (Incheon), KR",2026-09-13,23.9,24,modifisert,24.0,C,-0.1,WIN,24.0°C
"Seoul (Incheon), KR",2026-09-13,23.9,24,p5,24.0,C,-0.1,WIN,24.0°C
"Seoul (Incheon), KR",2026-09-13,23.9,24,sigma,24.0,C,-0.1,WIN,24.0°C
"Shanghai, CN",2026-09-13,27.7,28,mean,29.0,C,-1.3,LOSS,29.0°C
"Shanghai, CN",2026-09-13,27.7,28,modifisert,29.0,C,-1.3,LOSS,29.0°C
"Shanghai, CN",2026-09-13,27.7,27,p5,29.0,C,-1.3,LOSS,29.0°C
"Shanghai, CN",2026-09-13,27.7,27,sigma,29.0,C,-1.3,LOSS,29.0°C
"Shenzhen, CN",2026-09-13,29.9,30,mean,32.0,C,-2.1,LOSS,32.0°C
"Shenzhen, CN",2026-09-13,29.9,30,modifisert,32.0,C,-2.1,LOSS,32.0°C
"Shenzhen, CN",2026-09-13,29.9,28,p5,32.0,C,-2.1,LOSS,32.0°C
"Shenzhen, CN",2026-09-13,29.9,29,sigma,32.0,C,-2.1,LOSS,32.0°C
"Singapore, SG",2026-09-13,31.7,32,mean,33.0,C,-1.3,LOSS,33.0°C
"Singapore, SG",2026-09-13,31.7,33,modifisert,33.0,C,-1.3,WIN,33.0°C
"Singapore, SG",2026-09-13,31.7,30,p5,33.0,C,-1.3,LOSS,33.0°C
"Singapore, SG",2026-09-13,31.7,30,sigma,33.0,C,-1.3,LOSS,33.0°C
"Taipei, TW",2026-09-13,32.7,34,mean,34.0,C,-1.3,WIN,34.0°C
"Taipei, TW",2026-09-13,32.7,35,modifisert,34.0,C,-1.3,LOSS,34.0°C
"Taipei, TW",2026-09-13,32.7,32,p5,34.0,C,-1.3,LOSS,34.0°C
"Taipei, TW",2026-09-13,32.7,33,sigma,34.0,C,-1.3,LOSS,34.0°C
"Tel Aviv, IL",2026-09-13,33.0,33,mean,32.0,C,1.0,LOSS,32.0°C
"Tel Aviv, IL",2026-09-13,33.0,32,modifisert,32.0,C,1.0,WIN,32.0°C
"Tel Aviv, IL",2026-09-13,33.0,32,p5,32.0,C,1.0,WIN,32.0°C
"Tel Aviv, IL",2026-09-13,33.0,33,sigma,32.0,C,1.0,LOSS,32.0°C
"Tokyo, JP",2026-09-13,27.0,28,mean,25.0,C,2.0,LOSS,25.0°C
"Tokyo, JP",2026-09-13,27.0,27,modifisert,25.0,C,2.0,LOSS,25.0°C
"Tokyo, JP",2026-09-13,27.0,26,p5,25.0,C,2.0,LOSS,25.0°C
"Tokyo, JP",2026-09-13,27.0,27,sigma,25.0,C,2.0,LOSS,25.0°C
"Toronto, CA",2026-09-13,26.4,26,mean,28.0,C,-1.6,LOSS,28.0°C
"Toronto, CA",2026-09-13,26.4,26,modifisert,28.0,C,-1.6,LOSS,28.0°C
"Toronto, CA",2026-09-13,26.4,24,p5,28.0,C,-1.6,LOSS,28.0°C
"Toronto, CA",2026-09-13,26.4,24,sigma,28.0,C,-1.6,LOSS,28.0°C
"Warsaw, PL",2026-09-13,19.5,20,mean,20.0,C,-0.5,WIN,20.0°C
"Warsaw, PL",2026-09-13,19.5,20,modifisert,20.0,C,-0.5,WIN,20.0°C
"Warsaw, PL",2026-09-13,19.5,19,p5,20.0,C,-0.5,LOSS,20.0°C
"Warsaw, PL",2026-09-13,19.5,19,sigma,20.0,C,-0.5,LOSS,20.0°C
"Wellington, NZ",2026-09-13,14.0,15,mean,16.0,C,-2.0,LOSS,16.0°C
"Wellington, NZ",2026-09-13,14.0,15,modifisert,16.0,C,-2.0,LOSS,16.0°C
"Wellington, NZ",2026-09-13,14.0,13,p5,16.0,C,-2.0,LOSS,16.0°C
"Wellington, NZ",2026-09-13,14.0,14,sigma,16.0,C,-2.0,LOSS,16.0°C
"Wuhan, CN",2026-09-13,32.3,33,mean,32.0,C,0.3,LOSS,32.0°C
"Wuhan, CN",2026-09-13,32.3,33,modifisert,32.0,C,0.3,LOSS,32.0°C
"Wuhan, CN",2026-09-13,32.3,32,p5,32.0,C,0.3,WIN,32.0°C
"Wuhan, CN",2026-09-13,32.3,32,sigma,32.0,C,0.3,WIN,32.0°C
"Zhengzhou, CN",2026-09-13,27.0,28,mean,30.0,C,-3.0,LOSS,30.0°C
"Zhengzhou, CN",2026-09-13,27.0,28,modifisert,30.0,C,-3.0,LOSS,30.0°C
"Zhengzhou, CN",2026-09-13,27.0,27,p5,30.0,C,-3.0,LOSS,30.0°C
"Zhengzhou, CN",2026-09-13,27.0,27,sigma,30.0,C,-3.0,LOSS,30.0°C
"Amsterdam, NL",2026-09-14,21.6,22,mean,,,,,
"Amsterdam, NL",2026-09-14,21.6,22,modifisert,,,,,
"Amsterdam, NL",2026-09-14,21.6,21,p5,,,,,
"Amsterdam, NL",2026-09-14,21.6,21,sigma,,,,,
"Ankara, TR",2026-09-14,25.8,26,mean,,,,,
"Ankara, TR",2026-09-14,25.8,26,modifisert,,,,,
"Ankara, TR",2026-09-14,25.8,25,p5,,,,,
"Ankara, TR",2026-09-14,25.8,25,sigma,,,,,
"Atlanta, US",2026-09-14,33.8,34,mean,,,,,
"Atlanta, US",2026-09-14,33.8,35,modifisert,,,,,
"Atlanta, US",2026-09-14,33.8,33,p5,,,,,
"Atlanta, US",2026-09-14,33.8,33,sigma,,,,,
"Beijing, CN",2026-09-14,26.8,28,mean,26.0,C,0.8,LOSS,26.0°C
"Beijing, CN",2026-09-14,26.8,28,modifisert,26.0,C,0.8,LOSS,26.0°C
"Beijing, CN",2026-09-14,26.8,27,p5,26.0,C,0.8,LOSS,26.0°C
"Beijing, CN",2026-09-14,26.8,28,sigma,26.0,C,0.8,LOSS,26.0°C
"Buenos Aires, AR",2026-09-14,15.2,16,mean,,,,,
"Buenos Aires, AR",2026-09-14,15.2,16,modifisert,,,,,
"Buenos Aires, AR",2026-09-14,15.2,15,p5,,,,,
"Buenos Aires, AR",2026-09-14,15.2,15,sigma,,,,,
"Busan, KR",2026-09-14,29.9,31,mean,31.0,C,-1.1,WIN,31.0°C
"Busan, KR",2026-09-14,29.8,31,modifisert,31.0,C,-1.2,WIN,31.0°C
"Busan, KR",2026-09-14,29.9,29,p5,31.0,C,-1.1,LOSS,31.0°C
"Busan, KR",2026-09-14,29.9,30,sigma,31.0,C,-1.1,LOSS,31.0°C
"Cape Town, ZA",2026-09-14,18.0,18,mean,,,,,
"Cape Town, ZA",2026-09-14,18.0,18,modifisert,,,,,
"Cape Town, ZA",2026-09-14,18.0,17,p5,,,,,
"Cape Town, ZA",2026-09-14,18.0,17,sigma,,,,,
"Chengdu, CN",2026-09-14,25.7,27,mean,,C,,LOSS,22°C or below
"Chengdu, CN",2026-09-14,23.6,25,modifisert,,C,,LOSS,22°C or below
"Chengdu, CN",2026-09-14,25.7,25,p5,,C,,LOSS,22°C or below
"Chengdu, CN",2026-09-14,25.7,26,sigma,,C,,LOSS,22°C or below
"Chongqing, CN",2026-09-14,24.8,25,mean,,C,,LOSS,23°C or below
"Chongqing, CN",2026-09-14,24.7,26,modifisert,,C,,LOSS,23°C or below
"Chongqing, CN",2026-09-14,24.8,24,p5,,C,,LOSS,23°C or below
"Chongqing, CN",2026-09-14,24.8,25,sigma,,C,,LOSS,23°C or below
"Guangzhou, CN",2026-09-14,32.5,34,mean,34.0,C,-1.5,WIN,34.0°C
"Guangzhou, CN",2026-09-14,32.0,34,modifisert,34.0,C,-2.0,WIN,34.0°C
"Guangzhou, CN",2026-09-14,32.5,32,p5,34.0,C,-1.5,LOSS,34.0°C
"Guangzhou, CN",2026-09-14,32.5,33,sigma,34.0,C,-1.5,LOSS,34.0°C
"Helsinki, FI",2026-09-14,16.0,16,mean,17.0,C,-1.0,LOSS,17°C
"Helsinki, FI",2026-09-14,16.0,17,modifisert,17.0,C,-1.0,WIN,17°C
"Helsinki, FI",2026-09-14,16.0,15,p5,17.0,C,-1.0,LOSS,17°C
"Helsinki, FI",2026-09-14,16.0,15,sigma,17.0,C,-1.0,LOSS,17°C
"Hong Kong, HK",2026-09-14,30.1,31,mean,28.0,C,2.1,LOSS,28.0°C
"Hong Kong, HK",2026-09-14,29.3,30,modifisert,28.0,C,1.3,LOSS,28.0°C
"Hong Kong, HK",2026-09-14,30.1,29,p5,28.0,C,2.1,LOSS,28.0°C
"Hong Kong, HK",2026-09-14,30.1,30,sigma,28.0,C,2.1,LOSS,28.0°C
"Istanbul, TR",2026-09-14,21.7,21,mean,22.0,C,-0.3,LOSS,22°C
"Istanbul, TR",2026-09-14,21.7,22,modifisert,22.0,C,-0.3,WIN,22°C
"Istanbul, TR",2026-09-14,21.7,20,p5,22.0,C,-0.3,LOSS,22°C
"Istanbul, TR",2026-09-14,21.7,20,sigma,22.0,C,-0.3,LOSS,22°C
"Jeddah, SA",2026-09-14,38.7,38,mean,37.0,C,1.7,LOSS,37°C
"Jeddah, SA",2026-09-14,38.7,39,modifisert,37.0,C,1.7,LOSS,37°C
